Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
83,1,2196.573805,0,0,2036.067754,989.7612732,8558.913148,54.43275191,745.6140983,8.516649849,4.093988756,2431.886983,0,71.7457114,133.4870982,141.271443,0,1889.513617,0,1649.992792,8.772956609,0,0,0,41.7457114,0,330.5714286,231.7142857,866.2857143,18559.54384,0,57.14285714,0,0,0,0,0,0,0,0,0,0
84,1,2210.179562,0,0,2025.69729,1003.90072,9837.013583,54.77872279,747.8701168,10.15136226,2.594781606,2424.31887,0,74.77295661,133.9195618,132.1897074,0,1828.581621,0,1614.271299,7.75580222,0,0,0,41.7457114,0,330.5714286,231.7142857,866.2857143,18424.13527,0,57.14285714,0,0,0,0,0,0,0,0,0,0
85,1,2199.597307,0,0,2025.69729,1003.90072,10024.25415,55.12469367,747.8701168,11.70534813,2.018163471,2409.182644,0,80.22199798,132.7663255,118.6391812,0,1701.74359,0,1592.157993,5.721493441,0,0,0,41.8728557,0,330.5714286,231.7142857,866.2857143,17255.16511,0,57.14285714,0,0,0,0,0,0,0,0,0,0
86,1,2137.615527,0,0,2025.69729,1003.90072,10113.2852,55.41300274,733.2059968,12.79515641,1.845178031,2409.182644,0,89.3037336,131.1806256,113.1613089,0,1538.843765,0,1587.054923,4.068617558,0,0,0,41.95761857,0,330.5714286,231.7142857,866.2857143,16369.01031,0,57.14285714,0,0,0,0,0,0,0,0,0,0
87,1,1945.623185,0,0,2034.339343,1003.90072,10414.79759,55.12469367,729.8219692,13.48133199,2.248810725,2406.659939,0,102.320888,128.4416895,111.5756091,0,1556.252907,0,1561.53957,3.814328961,0,0,0,41.95761857,0,330.5714286,231.7142857,866.2857143,14522.99732,0,57.14285714,0,0,0,0,0,0,0,0,0,0
88,1,1490.586216,0,0,2049.895039,1003.90072,10899.42023,55.06703186,728.6939599,13.70332997,3.921003316,2399.091826,0,112.3107972,127.7209168,113.1613089,0,1673.142857,0,1547.931382,6.484359233,0,0,0,41.91523713,0,329.5707078,231.0128298,863.663255,11400.03011,0,56.9698717,0,0,0,0,0,0,0,0,0,0
89,1,1082.41352,0,0,2051.62345,1003.90072,10506.58218,54.95170823,735.4620153,13.6024218,5.304886839,2404.137235,0,121.0898083,127.2884532,117.0534813,0,1671.899347,0,1558.137523,13.98587286,0,0,0,41.83047427,0,327.5692663,229.6099178,858.4183365,8916.39703,0,56.62390082,0,0,0,0,0,0,0,0,0,0
90,1,1027.990494,0,0,2046.438218,1003.90072,9165.150374,54.54807554,715.1578492,13.44096872,6.054490414,2426.841574,0,125.025227,127.4326078,121.6664264,0,1461.124383,0,1587.054923,23.52169526,0,0,0,41.70332997,0,327.2356927,229.3760992,857.5441834,8347.338242,0,56.56623901,0,0,0,0,0,0,0,0,0,0
91,1,873.7919197,0,0,2027.425701,989.7612732,7761.763972,53.9714574,739.9740522,13.01715439,7.15006487,2444.500505,0,135.6205853,127.7209168,126.2793715,0,872.9440994,0,1627.879487,30.13319879,0,0,0,41.6185671,0,325.5678247,228.2070059,853.1734179,7867.409144,0,56.27792994,0,0,0,0,0,0,0,0,0,0
92,1,701.4523369,0,0,1932.363114,900.2114437,6807.204221,53.56782471,765.9182644,12.43188698,9.341213781,2452.068618,0,150.7568113,127.8650714,130.6040075,0,529.1135531,0,1655.095863,31.15035318,0,0,0,41.53380424,0,322.2320888,225.8688194,844.431887,8225.641935,0,55.70131181,0,0,0,0,0,0,0,0,0,0
93,1,669.7055717,0,0,1616.063964,820.0879121,5016.02792,53.62548652,790.7344673,12.47225025,12.05131901,2467.204844,0,155.2976791,127.4326078,134.4961799,0,319.5820991,0,1672.106098,26.82744702,0,0,0,41.32189707,0,312.5584547,219.0880784,819.0814473,9096.370442,0,54.02911922,0,0,0,0,0,0,0,0,0,0
94,1,574.4652759,0,0,1026.67593,739.9643804,4145.45107,53.85613378,831.3427995,13.78405651,15.04973331,2484.863774,0,147.7295661,132.1897074,136.8026524,0,256.1630833,0,1677.209168,20.21594349,0,0,0,41.19475277,0,309.5562923,216.9837105,811.2140695,8828.981373,0,53.51016289,0,0,0,0,0,0,0,0,0,0
95,1,414.219699,0,0,741.4881718,447.7491474,3815.026541,53.9714574,862.9270578,15.13622603,17.41386767,2494.954591,0,146.518668,133.3429436,137.235116,0,207.0444338,0,1675.508145,14.24016145,0,0,0,40.98284561,0,299.8826582,210.2029696,785.8636298,8942.107518,0,51.8379703,0,0,0,0,0,0,0,0,0,0
96,1,290.2561394,0,0,480.4981626,259.2231906,3416.681415,53.74081015,882.1032146,15.60040363,19.60501658,2494.954591,0,155.2976791,133.0546346,137.3792706,0,147.9777035,0,1672.106098,10.0443996,0,0,0,40.47426842,0,279.5346692,195.9400317,732.5402912,8774.132333,0,48.32059968,0,0,0,0,0,0,0,0,0,0
97,1,134.5458146,0,0,347.410542,353.486169,2754.455588,53.45250108,892.2552977,15.76185671,22.7187545,2492.431887,0,167.1039354,131.6130892,136.946807,0,56.57971014,0,1672.106098,6.484359233,0,0,0,39.28758829,0,260.8545481,182.8461871,683.587718,9422.036616,0,45.09153813,0,0,0,0,0,0,0,0,0,0
98,1,193.5040929,0,0,305.9286863,414.757105,2229.447725,53.33717745,915.9434914,16.34712412,25.54418336,2487.386478,0,181.3319879,130.459853,137.6675796,0,122.4857461,0,1670.405074,4.068617558,0,0,0,36.78708375,0,240.8401326,168.8170679,631.1385325,4543.90014,0,41.63182932,0,0,0,0,0,0,0,0,0,0
99,1,187.45709,0,0,343.9537207,235.657446,2277.634636,53.1065302,911.4314545,16.91220989,27.04339051,2484.863774,0,191.6246216,130.6040075,138.3883523,0,189.0135372,0,1663.60098,3.560040363,0,0,0,31.53178607,0,198.142713,138.8882802,519.2469367,8786.130561,0,34.2511172,0,0,0,0,0,0,0,0,0,0
100,1,219.2038553,0,0,423.4606109,212.0917014,2837.520643,52.87588295,954.2958051,16.79112008,26.9857287,2482.34107,0,194.3491423,131.7572438,138.2441978,0,312.7427934,0,1648.291769,4.450050454,0,0,0,23.39455096,0,159.78175,111.9991351,418.7193311,9737.418595,0,27.62000865,0,0,0,0,0,0,0,0,0,0
101,1,187.45709,0,0,644.697175,329.9204244,3825.122847,52.81822113,987.0080727,16.54894046,26.75508145,2477.295661,0,192.2300706,133.4870982,137.0909615,0,478.1296385,0,1629.58051,6.102926337,0,0,0,16.3592331,0,121.4207871,85.10998991,318.1917255,10758.98196,0,20.9889001,0,0,0,0,0,0,0,0,0,0
102,1,217.6921046,0,0,632.5983004,377.0519136,4242.742737,51.89563212,966.7039066,15.94349142,27.73533228,2474.772957,0,194.6518668,133.6312527,133.9195618,0,663.4126453,0,1600.663111,7.75580222,0,0,0,10.72250252,0,94.06775263,65.93686031,246.511172,10992.09038,0,16.2606314,0,0,0,0,0,0,0,0,0,0
103,1,269.0916293,0,0,859.0200965,301.6415309,4783.353981,49.87746865,952.0397867,15.0554995,29.75349575,2469.727548,0,204.641776,131.7572438,131.6130892,0,844.3433668,0,1549.632406,10.1715439,0,0,0,6.569122099,0,75.38763154,52.84301571,197.5585988,11228.62686,0,13.03156984,0,0,0,0,0,0,0,0,0,0
104,1,515.5069976,0,0,879.7610243,235.657446,5586.928078,48.14761424,974.5999712,14.53077699,32.57892461,2462.159435,0,215.8425832,129.4507712,127.5767623,0,829.4212454,0,1473.086349,13.47729566,0,0,0,3.51765893,0,62.04468791,43.49026957,162.5924751,13048.92937,0,10.7250973,0,0,0,0,0,0,0,0,0,0
105,1,467.1309744,0,0,1097.540767,80.12353164,6273.935745,45.61049445,1005.05622,14.53077699,34.82773533,2439.455096,0,239.4550959,125.1261352,120.2248811,0,889.7314859,0,1352.31368,16.91019173,0,0,0,4.661957619,0,59.04252559,41.38590169,154.7250973,14159.62243,0,10.20614098,0,0,0,0,0,0,0,0,0,0
106,1,406.6609453,0,0,1308.406867,127.2550208,7199.124426,39.3830186,1009.568257,15.45913219,35.46201528,2396.569122,0,269.1220989,116.4768632,108.4042093,0,1287.032967,0,1148.190861,13.85872856,0,0,0,7.331987891,0,70.05045409,49.10191726,183.5721493,14600.12878,0,12.10898083,0,0,0,0,0,0,0,0,0,0
107,1,712.034592,0,0,1562.483234,164.9602122,8359.740585,29.58051031,1010.696266,16.73057518,34.48176445,2336.024218,0,285.469223,105.2328096,101.3406372,0,1602.884536,0,954.2741819,10.80726539,0,0,0,11.44298688,0,104.0749604,72.95141992,272.7357647,14344.73794,0,17.9904858,0,0,0,0,0,0,0,0,0,0
108,1,1005.314233,0,0,1688.657212,235.657446,8446.935946,21.68084186,1014.080294,17.41675076,33.15554274,2285.570131,0,290.3128153,90.3848926,90.3848926,0,1549.413601,0,794.3779732,7.75580222,0,0,0,18.9445005,0,154.110999,108.024218,403.8587286,15134.90692,0,26.63975782,0,0,0,0,0,0,0,0,0,0
109,1,1253.241352,0,0,1788.90503,334.6335733,8698.425727,16.08764596,1021.976359,17.57820383,31.71399741,2237.638749,0,292.7346115,76.25774831,78.27591178,0,1566.200987,0,677.0073519,4.068617558,0,0,0,24.70837538,0,199.8105809,140.0573735,523.6177022,7923.972217,0,34.53942626,0,0,0,0,0,0,0,0,0,0
110,1,1105.089781,0,0,1811.374368,560.8647215,8911.824902,10.20614098,1033.256451,18.04238143,30.96439383,2199.798184,0,296.0645812,61.98644947,66.88770362,0,1510.243032,0,629.378694,1.398587286,0,0,0,29.75176589,0,237.8379703,166.7127,623.2711547,15407.43808,0,41.112873,0,0,0,0,0,0,0,0,0,0
111,1,1059.737259,0,0,1754.336817,754.1038272,8686.034807,6.054490414,1037.768488,18.93037336,32.23295373,2154.389506,0,299.394551,46.12945077,56.07611359,0,1392.109572,0,625.976647,0.381432896,0,0,0,32.04036327,0,259.5202537,181.9109125,680.0911057,14732.10928,0,44.86089088,0,0,0,0,0,0,0,0,0,0
112,1,1061.24901,0,0,1766.435691,626.8488064,9232.153126,4.32463601,1029.872423,19.45509586,34.13579357,2103.935419,0,299.6972755,33.58800634,47.13853251,0,1387.757286,0,588.55413,0.254288597,0,0,0,34.49848638,0,285.2054202,199.9149488,747.4008938,14774.96009,0,49.30085051,0,0,0,0,0,0,0,0,0,0
113,1,878.3271719,0,0,1820.016422,758.8169761,9540.549353,9.860170102,1029.872423,19.61654894,36.03863342,2058.526741,0,296.9727548,29.40752487,40.65157849,0,1397.705367,0,586.8531065,2.415741675,0,0,0,36.15136226,0,296.8804959,208.0986017,777.996252,14774.96009,0,51.31901398,0,0,0,0,0,0,0,0,0,0
114,1,978.1027198,0,0,1681.743569,853.0799545,9830.129739,19.95098746,1038.896497,19.55600404,36.73057518,1965.18668,0,295.7618567,34.45293354,47.85930518,0,1380.296226,0,724.6360098,5.340060545,0,0,0,37.71947528,0,296.5469223,207.864783,777.1220989,14396.15891,0,51.26135217,0,0,0,0,0,0,0,0,0,0
115,1,781.5751254,0,0,1693.842444,900.2114437,9664.917474,32.05996829,1055.816635,19.17255298,36.15395704,1828.960646,0,297.8809284,52.47225025,69.33833069,0,1438.119446,0,945.7690644,5.721493441,0,0,0,38.56710394,0,273.5303445,191.7312959,716.8055355,14793.81445,0,47.28268704,0,0,0,0,0,0,0,0,0,0
116,1,793.6691312,0,0,1714.583372,895.4982948,10383.1319,41.40118207,1061.456682,18.34510595,34.36644082,1672.552977,0,299.0918264,81.44731152,97.16015569,0,1493.455646,0,1132.881649,4.322906155,0,0,0,37.88900101,0,233.5015136,163.6730575,611.9071645,15472.57132,0,40.36326942,0,0,0,0,0,0,0,0,0,0
117,1,755.8753631,0,0,1825.201654,853.0799545,10482.25926,47.51333429,1063.7127,17.73965691,31.71399741,1501.009082,0,299.394551,106.5302004,115.7560905,0,1624.645963,0,1268.963529,2.415741675,0,0,0,34.41372351,0,189.8033732,133.0428139,497.3931094,7968.537061,0,32.80957186,0,0,0,0,0,0,0,0,0,0
118,1,749.8283602,0,0,1752.608406,678.6934445,10787.90195,50.85771948,1069.352746,17.65893037,28.31195041,1301.715439,0,299.394551,118.6391812,123.1079717,0,1587.340659,0,1352.31368,1.398587286,0,0,0,27.75983855,0,183.465475,128.6002595,480.7842007,15961.07058,0,31.71399741,0,0,0,0,0,0,0,0,0,0
119,1,1020.43174,0,0,1730.139068,711.6854869,10785.14841,53.27951564,1079.504829,17.71947528,24.44860891,1059.535822,0,298.7891019,130.459853,126.7118351,0,1347.343208,0,1399.942338,1.144298688,0,0,0,19.0716448,0,174.458988,122.2871558,457.1820672,15738.24635,0,30.15712844,0,0,0,0,0,0,0,0,0,0
120,1,1021.943491,0,0,1650.632177,603.2830618,11037.55604,54.31742828,1097.552977,17.88092836,20.41228197,784.5610494,0,298.1836529,137.235116,129.0183076,0,1076.879758,0,1447.570996,0.762865792,0,0,0,13.30776993,0,172.7911201,121.1180626,452.8113017,14065.35064,0,29.86881937,0,0,0,0,0,0,0,0,0,0
121,1,899.4916821,0,0,1707.669729,683.4065934,10669.49983,54.08678103,1108.833069,18.42583249,16.77958772,554.9949546,0,298.7891019,139.5415886,132.0455528,0,1159.57318,0,1449.27202,0.254288597,0,0,0,13.2653885,0,169.4553842,118.779876,444.0697708,12867.24193,0,29.29220124,0,0,0,0,0,0,0,0,0,0
122,1,885.8859255,0,0,1811.374368,735.2512315,10539.62463,51.66498486,1114.473115,19.0716448,12.68559896,408.6781029,0,299.0918264,140.2623613,134.4961799,0,1428.171365,0,1466.282255,0.254288597,0,0,0,14.70635721,0,173.4582673,121.5856999,454.5596079,13371.16748,0,29.984143,0,0,0,0,0,0,0,0,0,0
123,1,1029.502245,0,0,1643.718535,749.3906783,10735.12581,47.39801067,1117.857143,19.43491423,8.937581087,348.1331988,0,299.0918264,139.8298977,133.9195618,0,1501.538462,0,1476.488396,0.381432896,0,0,0,16.91019173,0,166.4532219,116.6755081,436.202393,15056.06142,0,28.77324492,0,0,0,0,0,0,0,0,0,0
124,1,1114.160285,0,0,1484.704754,777.6695718,11206.89861,40.65157849,1116.729134,19.59636731,6.169814041,320.3834511,0,299.394551,136.0818798,130.748162,0,1528.895684,0,1476.488396,2.161453078,0,0,0,17.58829465,0,150.4416895,105.4522128,394.2430445,16278.16659,0,26.00547787,0,0,0,0,0,0,0,0,0,0
125,1,1537.450489,0,0,1102.725999,664.5539977,11240.39999,33.61683725,1104.321032,19.67709384,4.901254144,317.8607467,0,299.6972755,125.4144443,127.2884532,0,1551.278866,0,1464.581231,3.814328961,0,0,0,16.91019173,0,134.4301571,94.2289174,352.2836961,17541.40854,0,23.23771083,0,0,0,0,0,0,0,0,0,0
126,1,1638.737787,0,0,1137.294212,716.3986358,10796.16256,27.73533228,1094.168949,19.73763875,5.535534093,355.7013118,0,299.6972755,107.8275912,122.5313536,0,1482.88581,0,1432.261785,2.797174571,0,0,0,15.55398587,0,117.7514776,82.53798472,308.5760415,18520.12109,0,20.35462015,0,0,0,0,0,0,0,0,0,0
127,1,1301.617375,0,0,1313.592099,777.6695718,10178.91119,24.33328528,1077.248811,19.75782038,13.55052616,406.1553986,0,300,91.39397434,118.4950267,0,1462.367893,0,1410.148479,2.161453078,0,0,0,13.64682139,0,104.7421075,73.41905723,274.4840709,18509.8369,0,18.10580943,0,0,0,0,0,0,0,0,0,0
128,1,1348.481648,0,0,1460.507005,617.4225085,9322.102025,20.9889001,1060.328672,19.71745711,19.89332565,469.2230071,0,300,85.33948393,114.6028543,0,1656.355471,0,1376.128009,4.83148335,0,0,0,11.35822402,0,98.40420931,68.97650281,257.8751622,19317.1462,0,17.01023497,0,0,0,0,0,0,0,0,0,0
129,1,1587.338262,0,0,1342.97508,584.4304661,9343.671404,17.70217673,1046.792562,19.59636731,18.74008938,537.3360242,0,300,80.43822978,111.5756091,0,1724.126772,0,1360.818798,6.484359233,0,0,0,9.790110999,0,96.06919418,67.33977224,251.7560905,19728.514,0,16.60660228,0,0,0,0,0,0,0,0,0,0
130,1,1659.902297,0,0,1562.483234,626.8488064,9943.942632,16.77958772,1054.688626,19.35418769,15.33804238,620.5852674,0,299.0918264,73.2305031,108.8366729,0,1767.649626,0,1352.31368,4.577194753,0,0,0,9.874873865,0,94.40132622,66.17067897,247.3853251,19884.49095,0,16.31829321,0,0,0,0,0,0,0,0,0,0
131,1,1558.614999,0,0,1529.643431,636.2751042,10032.51476,17.1255586,1078.37682,18.97073663,14.18480611,665.9939455,0,297.5782038,66.88770362,106.962664,0,1878.943781,0,1365.921868,2.288597376,0,0,0,10.84964682,0,96.73634136,67.80740954,253.5043967,20103.88711,0,16.7219259,0,0,0,0,0,0,0,0,0,0
132,1,1493.609717,0,0,1489.889986,593.8567639,10883.35793,19.43203114,1109.961078,18.64783047,13.66584979,655.9031282,0,296.0645812,63.42799481,104.9445005,0,1895.731167,0,1306.386046,1.780020182,0,0,0,12.79919273,0,99.73850368,69.91177743,261.3717745,20119.31341,0,17.24088223,0,0,0,0,0,0,0,0,0,0
133,1,1334.875891,0,0,1476.062701,391.1913604,11498.31469,22.54576906,1111.089088,18.36528759,15.33804238,610.4944501,0,295.7618567,62.27475854,101.6289462,0,1877.700271,0,1228.138965,0.890010091,0,0,0,15.55398587,0,113.7485945,79.73216088,298.0862044,19791.9332,0,19.66267839,0,0,0,0,0,0,0,0,0,0
134,1,1295.570372,0,0,1446.67972,362.9124668,11574.4959,25.60184518,1109.961078,18.18365288,20.35462015,570.1311806,0,296.3673058,62.56306761,98.31339196,0,1834.799172,0,1168.603143,1.398587286,0,0,0,17.80020182,0,128.7594061,90.25400029,337.4230936,19851.92434,0,22.25746,0,0,0,0,0,0,0,0,0,0
135,1,1230.565091,0,0,1540.013895,311.0678287,11514.37699,27.10105233,1106.577051,18.12310797,20.9889001,519.6770938,0,296.9727548,61.26567681,91.53812887,0,1844.125498,0,1124.376532,1.144298688,0,0,0,19.36831483,0,144.1037913,101.0096584,377.6341358,20244.43778,0,24.90990342,0,0,0,0,0,0,0,0,0,0
136,1,1390.810668,0,0,1678.286748,287.5020841,11907.67397,28.13896497,1070.480755,18.22401615,18.16347124,421.2916246,0,296.9727548,61.12152227,87.64595647,0,1876.456761,0,1103.96425,1.525731584,0,0,0,21.61453078,0,147.4395272,103.3478449,386.3756667,19745.65432,0,25.48652155,0,0,0,0,0,0,0,0,0,0
137,1,1309.176129,0,0,1636.804892,325.2072755,11673.62326,29.58051031,1021.976359,18.38546922,18.16347124,282.542886,0,295.7618567,62.27475854,86.9251838,0,1893.244147,0,1063.139686,6.992936428,0,0,0,23.35216953,0,157.1131613,110.1285858,411.7261064,19454.2688,0,27.15871414,0,0,0,0,0,0,0,0,0,0
138,1,1593.385265,0,0,1761.250459,480.7411898,11530.89822,30.73374658,929.4796021,18.4863774,14.81908606,153.8849647,0,293.6427851,63.86045841,88.6550382,0,1879.565536,0,1095.459132,12.33299697,0,0,0,24.32694248,0,166.7867954,116.9093268,437.0765461,20379.84635,0,28.83090673,0,0,0,0,0,0,0,0,0,0
139,1,1827.706628,0,0,1911.622186,457.1754452,10938.8876,31.82932103,859.5430301,18.52674067,12.74326078,65.59031282,0,289.7073663,67.89678535,91.53812887,0,1833.555662,0,1095.459132,13.35015136,0,0,0,25.04742684,0,176.7940032,123.9238864,463.3011388,19929.0558,0,30.56076114,0,0,0,0,0,0,0,0,0,0
140,1,1737.001584,0,0,1935.819936,476.0280409,10766.33257,34.02046994,816.6786795,18.58728557,12.28196627,50.45408678,0,283.9556004,72.22142136,95.28614675,0,1809.307215,0,1122.675508,15.63874874,0,0,0,25.3864783,0,194.4734035,136.316275,509.6312527,20492.97249,0,33.61683725,0,0,0,0,0,0,0,0,0,0
141,1,1909.341167,0,0,1868.41192,452.4622963,10633.24491,35.46201528,788.4784489,18.58728557,10.32146461,93.34006054,0,275.1765893,73.95127577,97.59261929,0,1877.078516,0,1132.881649,13.98587286,0,0,0,24.83551968,0,207.8163471,145.6690212,544.5973764,19884.49095,0,35.92330979,0,0,0,0,0,0,0,0,0,0
142,1,2021.210721,0,0,1826.930064,494.8806366,10343.66453,36.03863342,782.8384028,18.30474268,7.034741243,191.7255298,0,267.9112008,77.55513911,96.43938302,0,1868.9957,0,1127.778579,9.917255298,0,0,0,25.04742684,0,224.1614531,157.1261352,587.4308779,18149.89007,0,38.74873865,0,0,0,0,0,0,0,0,0,0
143,1,2087.727753,0,0,1738.781121,565.5778704,10405.1602,37.48017875,807.6546057,17.82038345,4.901254144,436.4278507,0,263.975782,81.15900245,95.86276488,0,1863.399904,0,1083.551968,8.391523713,0,0,0,26.19172553,0,244.8430157,171.6228917,641.6283696,17495.12966,0,42.32377108,0,0,0,0,0,0,0,0,0,0
144,1,1679.555057,0,0,1733.595889,480.7411898,10739.71504,39.72898948,812.1666426,17.23511604,4.612945077,903.1281534,0,260.3430878,87.06933833,96.00691942,0,1822.364071,0,1052.933545,7.374369324,0,0,0,26.86982846,0,252.5152083,177.0007208,661.7338907,16735.81326,0,43.64999279,0,0,0,0,0,0,0,0,0,0
145,1,1327.317138,0,0,1750.879995,589.143615,10710.34397,40.93988756,859.5430301,16.54894046,3.978665129,1337.0333,0,258.2240161,91.68228341,92.83551968,0,1751.483994,0,966.1813464,4.958627649,0,0,0,29.1160444,0,257.5188122,180.5080006,674.8461871,14786.95832,0,44.51491999,0,0,0,0,0,0,0,0,0,0
146,1,1324.293636,0,0,1813.102779,565.5778704,9945.319401,42.78506559,935.1196483,15.96367306,2.883090673,1576.690212,0,257.0131181,96.72769209,88.2225746,0,1647.6509,0,867.5219836,2.542885974,0,0,0,30.09081736,0,273.5303445,191.7312959,716.8055355,14953.21947,0,47.28268704,0,0,0,0,0,0,0,0,0,0
147,1,935.7736995,0,0,1788.90503,358.1993179,8989.382882,43.93830186,994.9041372,15.70131181,2.594781606,1773.46115,0,256.407669,100.0432464,81.87977512,0,1520.191113,0,814.7902552,1.90716448,0,0,0,31.10797175,0,279.5346692,195.9400317,732.5402912,13683.12139,0,48.32059968,0,0,0,0,0,0,0,0,0,0
148,1,820.8806443,0,0,1885.696027,226.2311482,8805.813699,44.1112873,1051.304599,15.82240161,2.710105233,1962.663976,0,255.80222,101.1964826,80.58238432,0,1537.600255,0,836.9035606,2.670030272,0,0,0,32.80322906,0,281.8696843,197.5767623,738.6593628,13470.58136,0,48.72423238,0,0,0,0,0,0,0,0,0,0
149,1,610.7472934,0,0,1875.325563,202.6654036,9114.668849,44.74556725,1087.400894,15.6407669,2.710105233,2066.094854,0,254.8940464,101.6289462,83.32132046,0,1438.741201,0,860.7178896,2.797174571,0,0,0,36.95660949,0,285.5389938,200.1487675,748.2750469,12378.74267,0,49.35851233,0,0,0,0,0,0,0,0,0,0
150,1,557.836018,0,0,1892.609669,193.2391057,8518.527928,44.39959637,1114.473115,14.85368315,3.056076114,2078.708375,0,252.4722503,103.7912642,84.47455672,0,1134.081223,0,860.7178896,1.652875883,0,0,0,36.99899092,0,285.2054202,199.9149488,747.4008938,12524.43543,0,49.30085051,0,0,0,0,0,0,0,0,0,0
151,1,394.5669395,0,0,1723.225425,230.9442971,7369.843766,43.59233098,1117.857143,13.21897074,4.151650569,2098.89001,0,249.1422805,106.2418913,83.32132046,0,968.6943781,0,836.9035606,0.762865792,0,0,0,37.08375378,0,281.5361107,197.3429436,737.7852097,13875.09303,0,48.66657056,0,0,0,0,0,0,0,0,0,0
152,1,232.8096118,0,0,1163.220372,381.7650625,5301.019076,44.51491999,1117.857143,10.85771948,5.074239585,2121.594349,0,243.3905146,106.2418913,82.31223872,0,521.6524924,0,797.7800202,0.127144299,0,0,0,36.78708375,0,269.5274614,188.9254721,706.3156984,14545.27974,0,46.59074528,0,0,0,0,0,0,0,0,0,0
153,1,445.9664642,0,0,900.5019522,777.6695718,3624.114591,46.07178896,1117.857143,7.830474268,5.362548652,2086.276488,0,234.0060545,108.1159002,81.15900245,0,422.7934384,0,777.3677382,0.127144299,0,0,0,35.76992936,0,259.8538273,182.1447312,680.9652588,15042.34916,0,44.91855269,0,0,0,0,0,0,0,0,0,0
